P (kPa);T (K);cp (kJ/kg K);Pr;Condutividade térmica (W/m K);Viscosidade absoluta μ(cP);Viscosidade cinemática ν (cSt);;;Nome no Hysys: Refrig-40
4020;358;2.120988103705680000;0.0023675066499882900;0.094024352537733400;0.00010495263009962500;0.134886899983480000;;;
4020;359;2.137254231288050000;0.0023795365559383100;0.093331463673387500;0.00010391165748036000;0.134034372506368000;;;
4020;360;2.154052205865370000;0.0023921890325346700;0.092634531984900300;0.00010287555280455000;0.133187696885521000;;;
4020;361;2.171608521490910000;0.0024057112671694200;0.091933461431739200;0.00010184403026949800;0.132346698927360000;;;
4020;362;2.189867691323250000;0.0024200390546615800;0.091228151908099200;0.00010081690842646000;0.131511349005142000;;;
4020;363;2.208888098897710000;0.0024352327848256900;0.090518498992523100;0.00009979392640569050;0.130681525027680000;;;
4020;364;2.228666333277490000;0.0024512846628820700;0.089804393677097300;0.00009877482761466530;0.129857121637255000;;;
4020;365;2.249296941375710000;0.0024682952147045800;0.089085722074131600;0.00009775937425122370;0.129038070741747000;;;
4020;366;2.270914179685440000;0.0024864073229655100;0.088362365097973900;0.00009674730715036860;0.128224290222394000;;;
4020;367;2.293434954581610000;0.0025055252604792500;0.087634198119314000;0.00009573835814752380;0.127415701411237000;;;
4020;368;2.317151067166580000;0.0025259623992723900;0.086901090588989500;0.00009473222976004210;0.126612203464945000;;;
4020;369;2.342072972369400000;0.0025477248467822800;0.086162905627911600;0.00009372866607017230;0.125813769660940000;;;
4020;370;2.368223319589390000;0.0025708302553535500;0.085419499579277900;0.00009272733365096770;0.125020290302160000;;;
4020;371;2.395746212687820000;0.0025954286659891300;0.084670721518709000;0.00009172792035976640;0.124231706728061000;;;
4020;372;2.424949282731960000;0.0026218461327559300;0.083916412717334500;0.00009073011288294770;0.123447984220463000;;;
4020;373;2.455779987055960000;0.0026500163964492400;0.083156406052141700;0.00008973354317955230;0.122669041972380000;;;
4020;374;2.488471477478470000;0.0026801829842435900;0.082390525357060300;0.00008873788031062290;0.121894881098294000;;;
4020;375;2.523209555079180000;0.0027125344033989900;0.081618584707281000;0.00008774269997891110;0.121125409914467000;;;
4020;376;2.560309051272400000;0.0027473982698366900;0.080840387628144000;0.00008674762954578170;0.120360646684105000;;;
4020;377;2.600000688485630000;0.0027850079845602200;0.080055726218568700;0.00008575222218819540;0.119600551326879000;;;
4020;378;2.642530185509230000;0.0028256116251830200;0.079264380177372500;0.00008475602485840660;0.118845124279435000;;;
4020;379;2.688370631505310000;0.0028696974587707000;0.078466115718887300;0.00008375854513483360;0.118094366720721000;;;
4020;380;2.737945281602230000;0.0029176967010367100;0.077660684361963700;0.00008275925895442130;0.117348298384864000;;;
4020;381;2.791807789546110000;0.0029701757874310200;0.076847821573664500;0.00008175761232904460;0.116606968502489000;;;
4020;382;2.850547156547070000;0.0030277328394336700;0.076027245245571100;0.00008075298336777110;0.115870411531210000;;;
4020;383;2.914981022448500000;0.0030912036590305100;0.075198653976531600;0.00007974472304837470;0.115138716592340000;;;
4020;384;2.986121693467140000;0.0031616226349020100;0.074361725130668700;0.00007873212731344140;0.114412001720607000;;;
4690;300;1.634320317649980000;0.0022859031685998300;0.129349940058426000;0.00018092012602702000;0.198807542668705000;;;
4690;301.3;1.640219812260210000;0.0022789409613193500;0.128635117299934000;0.00017872716552239300;0.196934342771207000;;;
4690;302.6;1.646290658204090000;0.0022723869029625300;0.127917595834820000;0.00017656558274502700;0.195088270700776000;;;
4690;303.9;1.652395840262150000;0.0022660452082078800;0.127197334441205000;0.00017443454115787400;0.193268603479286000;;;
4690;305.2;1.658663210823370000;0.0022600868169277100;0.126474290782529000;0.00017233328346143400;0.191474700062020000;;;
4690;306.5;1.665022020458450000;0.0022544107999255500;0.125748421363986000;0.00017026117115166000;0.189706046557206000;;;
4690;307.8;1.671501163624450000;0.0022490516654670200;0.125019681486722000;0.00016821748556499500;0.187962035728553000;;;
4690;309.1;1.678038084487240000;0.0022439208005067800;0.124288025199640000;0.00016620152282455800;0.186242072074639000;;;
4690;310.4;1.684795685950180000;0.0022392314995579800;0.123553405248678000;0.00016421259813142300;0.184545576832048000;;;
4690;311.7;1.691619951294600000;0.0022347746579383700;0.122815773023377000;0.00016225014190551800;0.182872096594832000;;;
4690;313;1.698557331521680000;0.0022306081505334100;0.122075078500566000;0.00016031349665214000;0.181221075553983000;;;
4690;314.3;1.705705141492500000;0.0022268550845626300;0.121331270184971000;0.00015840202937503600;0.179591981473228000;;;
4690;315.6;1.712934476773800000;0.0022233427457003800;0.120584295046532000;0.00015651516229742200;0.177984341008381000;;;
4690;316.9;1.720284333684240000;0.0022201185444668000;0.119834098454209000;0.00015465228568807200;0.176397641205768000;;;
