P (kPa);T (K);cp (kJ/kg K);Pr; K  (W/m K);Mμ;Viscosidade cinemática ν (cSt)
10;361;1.453195143275050;0.00069731335411665700;0.0133094128813819000;0.000006386500381995;15.84850245726550
10;366;1.474069507283780;0.00069722240660635900;0.0137131868279704000;0.000006486221358760;16.32265025314750
10;371;1.494837480392840;0.00069714630081450000;0.0141221790630514000;0.000006586150683524;16.80422411511660
10;376;1.515498769514540;0.00069708344311593300;0.0145363306145894000;0.000006686270948498;17.29320076159720
10;381;1.536053446794830;0.00069703295052815700;0.0149555815730064000;0.000006786569290573;17.78956638775780
10;386;1.556501271837770;0.00069699051244935900;0.0153798711283399000;0.000006887000000000;18.29331690300050
10;391;1.576842175973060;0.00069696691824529600;0.0158091376083129000;0.000006987665656636;18.80444585117610
10;396;1.597076096982110;0.00069695097336687500;0.0162433185171244000;0.000007088451622694;19.32296152567150
10;401;1.617202914599320;0.00069694663649351800;0.0166823505747842000;0.000007189393499691;19.84887596679600
10;406;1.637222568900930;0.00069695402930600500;0.0171261697568354000;0.000007290488932496;20.38219882580960
10;411;1.657134895358030;0.00069697375309550200;0.0175747113343178000;0.000007391741343787;20.92295577915530
10;416;1.676939907753270;0.00069700629482035300;0.0180279099138408000;0.000007493152637316;21.47116862721960
10;421;1.696637560191710;0.00069705226875812300;0.0184856994776451000;0.000007594726807190;22.02686549739980
10;426;1.716227774225860;0.00069711247508696800;0.0189480134235437000;0.000007696470558301;22.59008302916550
10;431;1.735710392920510;0.00069718732584383400;0.0194147846046408000;0.000007798387228395;23.16084879475190
10;436;1.755085463714060;0.00069727773067394100;0.0198859453687388000;0.000007900485273052;23.73920620793740
10;441;1.774352945870810;0.00069738437351630400;0.0203614275973483000;0.000008002771636793;24.32519526569560
10;446;1.793512664660660;0.00069750796181448300;0.0208411627442274000;0.000008105254695996;24.91886133244510
10;451;1.812564703758720;0.00069764918044674300;0.0213250818733808000;0.000008207941962608;25.52024824923030
10;456;1.831509003297350;0.00069780864883817800;0.0218131156964566000;0.000008310841368342;26.12940222046540
10;461;1.850345405400790;0.00069799015492206300;0.0223051946094865000;0.000008414000000000;26.74637418960050
10;466;1.869074009986410;0.00069818491250996400;0.0228012487289173000;0.000008517312724836;27.37121579456300
10;471;1.887694709109640;0.00069840269849315400;0.0233012079268906000;0.000008620899563768;28.00397045168200
10;476;1.906207506277650;0.00069864108752538100;0.0238050018657313000;0.000008724733449662;28.64469867680910
10;481;1.924612333800910;0.00069890036243090600;0.0243125600316087000;0.000008828820598981;29.29344682060050
10;486;1.942909162182210;0.00069918086394889700;0.0248238117673407000;0.000008933168104730;29.95026503417410
10;491;1.961097963503750;0.00069948308335001000;0.0253386863043151000;0.000009037785339655;30.61521217460790
10;496;1.979178711326950;0.00069980737448499800;0.0258571127935049000;0.000009142680300787;31.28834369119900
10;501;1.997151435325070;0.00070015378384744200;0.0263790203355599000;0.000009247857010465;31.96970240150360
10;506;2.015015974930310;0.00070052263763488900;0.0269043380099579000;0.000009353324271887;32.65934837259300
10;511;2.032772462662230;0.00070091400485620300;0.0274329949032057000;0.000009459086383738;33.35732700694220
10;516;2.050420795048570;0.00070132811991076300;0.0279649201360784000;0.000009565151167922;34.06369684831210
10;521;2.067960960900250;0.00070176900253976500;0.0285000428898935000;0.000009671578453045;34.77870453885510
10;526;2.085392858859050;0.00070223304746954800;0.0290382924318143000;0.000009778324741584;35.50222988378980
10;531;2.102716680297030;0.00070271962769086800;0.0295795981391822000;0.000009885385124103;36.23428808316110
10;536;2.119932161587180;0.00070322858331675200;0.0301238895228805000;0.000009992763229416;36.97492524484490
10;541;2.137039477593000;0.00070375994632288200;0.0306710962497311000;0.000010100463410571;37.72419068281700
10;546;2.154038439293010;0.00070431358633389900;0.0312211481639307000;0.000010208489519814;38.48213242499920
10;551;2.170929131919120;0.00070488934280948500;0.0317739753075343000;0.000010316843716208;39.24879259007980
10;556;2.187711623161340;0.00070548693896694900;0.0323295079399936000;0.000010425526542632;40.02420738921690
10;561;2.204385744382000;0.00070610627065237900;0.0328876765567625000;0.000010534542197572;40.80842726727500
10;566;2.220951537232750;0.00070674710964827800;0.0334484119069802000;0.000010643892062155;41.60149223792570
10;571;2.237408961927980;0.00070740913543449300;0.0340116450102462000;0.000010753576481016;42.40343841696850
10;576;2.253758097727240;0.00070809204126902700;0.0345773071725017000;0.000010863595361922;43.21430022781550
10;581;2.269998851260430;0.00070879548202847900;0.0351453300010323000;0.000010973948777683;44.03411274099780
10;586;2.286131257255660;0.00070951928719564100;0.0357156454186093000;0.000011084638818842;44.86291920128860
10;591;2.302155250676930;0.00071026307905788400;0.0362881856767868000;0.000011195664794822;45.70075178894680
10;596;2.318070821623450;0.00071102486797286600;0.0368628833683727000;0.000011307000000000;46.54763840787010
10;601;2.333878033518850;0.00071180900057018200;0.0374396714390927000;0.000011418717998968;47.40360784416930
10;606;2.349576813513550;0.00071261033640513100;0.0380184831984665000;0.000011530742023777;48.26868729214100
10;611;2.365167198488080;0.00071343011562037800;0.0385992523299167000;0.000011643096128763;49.14290716876960
10;616;2.380649079911580;0.00071426794927764400;0.0391819129001302000;0.000011755779048708;50.02629639850370
10;621;2.396022559158370;0.00071512328224025400;0.0397663993676933000;0.000011868785596364;50.91886690251520
10;626;2.411287610377170;0.00071599581711987400;0.0403526465910211000;0.000011982115299953;51.82065027441890
10;631;2.426444157929890;0.00071688506799146800;0.0409405898356037000;0.000012095764673582;52.73166490085950
10;636;2.441492295016880;0.00071779071644738300;0.0415301647805884000;0.000012209732053171;53.65193668895970
10;641;2.456403938868710;0.00071870328633238300;0.0421213075246988000;0.000012324000000000;54.58146813750080
10;646;2.471235830220960;0.00071964100775587100;0.0427139545914823000;0.000012438599728746;55.52029132069000
10;651;2.485959208858490;0.00072059310568483100;0.0433080429342451000;0.000012553495265697;56.46841854299940
10;656;2.500574073892150;0.00072155962600938800;0.0439035099401047000;0.000012668690979257;57.42585382986170
10;661;2.515080392767100;0.00072254022251449400;0.0445002934335616000;0.000012784184558041;58.39261780165120
10;666;2.529478215110590;0.00072353605465448000;0.0450983316795581000;0.000012900000000000;59.36871664783010
10;671;2.543767513320850;0.00072453924235950600;0.0456975633860224000;0.000013016000000000;60.35416494016900
10;676;2.557948287308090;0.00072556187241928100;0.0462979277059218000;0.000013132404310954;61.34896613696360
10;681;2.572020518944530;0.00072659193591526500;0.0468993642388430000;0.000013249000000000;62.35313100651780
10;686;2.585984199380600;0.00072764095942081100;0.0475018130321218000;0.000013366000000000;63.36665305665970
10;691;2.599839342697360;0.00072869395047605900;0.0481052145815413000;0.000013483132698328;64.38955416639250
10;696;2.613585913040010;0.00072976044392362000;0.0487095098316177000;0.000013600575875724;65.42182422814350
