P (kPa);T (K);cp (kJ/kg K);Pr;Condutividade térmica (W/m K);Viscosidade absoluta μ(cP);Viscosidade cinemática ν (cSt);;;Nome no Hysys: p-Xylene
10.000000000000000000;508.000000000000000000;1.914446901598270000;0.000696621334113844;0.027179666366484500;0.000009890029036158;39.269140326477100000;;;
10.000000000000000000;512.000000000000000000;1.926295391401750000;0.000696921124595339;0.027581843731637600;0.000009978931392178;39.935918360808500000;;;
10.000000000000000000;516.000000000000000000;1.938077438023870000;0.000697236015744021;0.027985696361467200;0.000010068037038183;40.609084919192100000;;;
10.000000000000000000;520.000000000000000000;1.949793152822060000;0.000697565918821368;0.028391188704630800;0.000010157347001918;41.288663329390900000;;;
10.000000000000000000;524.000000000000000000;1.961442552418760000;0.000697911059841557;0.028798285377849300;0.000010246867462363;41.974698148452500000;;;
10.000000000000000000;528.000000000000000000;1.973025703167760000;0.000698271002739449;0.029206951174540800;0.000010336594729032;42.667193970213400000;;;
10.000000000000000000;532.000000000000000000;1.984542726287630000;0.000698645893077893;0.029617151073164000;0.000010426533371061;43.366189276823000000;;;
10.000000000000000000;536.000000000000000000;1.995993612109860000;0.000699035644321093;0.030028850245273200;0.000010516685300028;44.071711986898800000;;;
10.000000000000000000;540.000000000000000000;2.007378498668400000;0.000699440040946798;0.030442014063289400;0.000010607049730310;44.783778870441500000;;;
10.000000000000000000;544.000000000000000000;2.018697424041790000;0.000699859100356400;0.030856608107988000;0.000010697629933697;45.502423855820500000;;;
10.000000000000000000;548.000000000000000000;2.029950501747650000;0.000700292568088529;0.031272598175711000;0.000010788424677555;46.227661980457600000;;;
10.000000000000000000;552.000000000000000000;2.041137807234060000;0.000700740326913270;0.031689950285303000;0.000010879435011240;46.959517975660900000;;;
10.000000000000000000;556.000000000000000000;2.052259450089160000;0.000701202212984945;0.032108630684778800;0.000010970661088248;47.698012808610200000;;;
10.000000000000000000;560.000000000000000000;2.063315501812160000;0.000701678012698258;0.032528605857724600;0.000011062102472475;48.443164882814300000;;;
10.000000000000000000;564.000000000000000000;2.074306021598560000;0.000702167706997118;0.032949842529438500;0.000011153761852835;49.195006329279400000;;;
10.000000000000000000;568.000000000000000000;2.085231159486720000;0.000702671041158645;0.033372307672814100;0.000011245637718216;49.953550959340600000;;;
10.000000000000000000;572.000000000000000000;2.096090991292330000;0.000703187637132129;0.033795968513972700;0.000011337726912933;50.718805036598100000;;;
10.000000000000000000;576.000000000000000000;2.106885642389390000;0.000703717601344931;0.034220792537648600;0.000011430033769372;51.490808160013300000;;;
10.000000000000000000;580.000000000000000000;2.117615163919010000;0.000704260529767263;0.034646747492331900;0.000011522554786822;52.269564938978100000;;;
10.000000000000000000;584.000000000000000000;2.128279790650810000;0.000704816166916092;0.035073801395176100;0.000011615287786464;53.055085580199900000;;;
10.000000000000000000;588.000000000000000000;2.138879487131080000;0.000705384447713965;0.035501922536672400;0.000011708235163312;53.847401051407100000;;;
10.000000000000000000;592.000000000000000000;2.149414463402180000;0.000705965111653256;0.035931079485099000;0.000011801394739091;54.646521443820200000;;;
10.000000000000000000;596.000000000000000000;2.159884772734840000;0.000706557825261298;0.036361241090749200;0.000011894763902776;55.452454556838200000;;;
10.000000000000000000;600.000000000000000000;2.170290651981630000;0.000707162374845183;0.036792376489944000;0.000011988340967635;56.265212199176600000;;;
10.000000000000000000;604.000000000000000000;2.180632109024440000;0.000707778682355219;0.037224455108834600;0.000012082127782714;57.084822672626000000;;;
10.000000000000000000;608.000000000000000000;2.190909283746040000;0.000708406336857594;0.037657446667000100;0.000012176119772138;57.911283952844000000;;;
10.000000000000000000;612.000000000000000000;2.201122406758780000;0.000709045002829194;0.038091321180847000;0.000012270313023714;58.744596617519800000;;;
10.000000000000000000;616.000000000000000000;2.211271572516140000;0.000709694769849720;0.038526048966813800;0.000012364711686503;59.584799599085200000;;;
10.000000000000000000;620.000000000000000000;2.221342722495300000;0.000710350573369617;0.038961600644365800;0.000012459308992191;60.431879599390400000;;;
10.000000000000000000;624.000000000000000000;2.231364604181320000;0.000711021416636329;0.039397947138848100;0.000012554104396357;61.285852908642100000;;;
10.000000000000000000;628.000000000000000000;2.241322912951540000;0.000711702499407155;0.039835059684176500;0.000012649097270829;62.146735077955500000;;;
350.000000000000000000;465.000000000000000000;1.822099961285200000;0.000720550810465092;0.023312949678512200;0.000009219123616761;0.867815051169920000;;;
350.000000000000000000;468.000000000000000000;1.830725754680800000;0.000720168093644512;0.023596214452154500;0.000009282242703904;0.881263308004415000;;;
350.000000000000000000;471.000000000000000000;1.839342203014260000;0.000719808534890904;0.023880707149100600;0.000009345480572883;0.894798592284759000;;;
350.000000000000000000;474.000000000000000000;1.847944865374710000;0.000719470210474075;0.024166410128114400;0.000009408837085489;0.908421509091099000;;;
350.000000000000000000;477.000000000000000000;1.856535277876910000;0.000719153727724560;0.024453305872042100;0.000009472314521908;0.922132878440592000;;;
350.000000000000000000;480.000000000000000000;1.865113474286330000;0.000718858956920528;0.024741376983489900;0.000009535913335211;0.935933329614149000;;;
350.000000000000000000;483.000000000000000000;1.873674097774390000;0.000718583778440931;0.025030606181038500;0.000009599635063324;0.949823583203055000;;;
350.000000000000000000;486.000000000000000000;1.882218892097940000;0.000718328687568013;0.025320976295935400;0.000009663479495909;0.963804173983228000;;;
350.000000000000000000;489.000000000000000000;1.890747120154110000;0.000718093433632187;0.025612470269214100;0.000009727449283606;0.977875908380552000;;;
350.000000000000000000;492.000000000000000000;1.899256162719780000;0.000717876962156584;0.025905071149194500;0.000009791545840980;0.992039461631907000;;;
350.000000000000000000;495.000000000000000000;1.907746756321320000;0.000717679451174985;0.026198762089325300;0.000009855769973362;1.006295437768400000;;;
350.000000000000000000;498.000000000000000000;1.916218131166880000;0.000717500413280381;0.026493526346331200;0.000009920121197878;1.020644298171280000;;;
350.000000000000000000;501.000000000000000000;1.924668598805890000;0.000717371938578142;0.026789347278633200;0.000009985057169031;1.035133985160780000;;;
350.000000000000000000;504.000000000000000000;1.933097097671330000;0.000717274284681318;0.027086208345012900;0.000010050318082212;1.049738920411910000;;;
350.000000000000000000;507.000000000000000000;1.941504532810360000;0.000717192693923002;0.027384093103495200;0.000010115696961627;1.064438260131920000;;;
350.000000000000000000;510.000000000000000000;1.949887802022930000;0.000717125662955914;0.027682985210426300;0.000010181190477232;1.079232092865930000;;;
350.000000000000000000;513.000000000000000000;1.958249801306060000;0.000717074448331350;0.027982868419725400;0.000010246802997973;1.094121309838860000;;;
350.000000000000000000;516.000000000000000000;1.966587307094800000;0.000717037750904276;0.028283726582292700;0.000010312534624114;1.109106348155320000;;;
350.000000000000000000;519.000000000000000000;1.974901351864000000;0.000717015873829062;0.028585543645555400;0.000010378386007256;1.124187696858230000;;;
